Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
20.0,6,64.0,5120.062500762949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.953101158142E-4,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,22603.492131924984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.425048828125E-5,100,0.0,DDOS-UDP_FLOOD
19.88,6,64.64,18251.1814107306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6152,60,212,61.52,15.199999999999957,61.52,5.479097366333008E-5,100,231.03999999999863,DOS-TCP_FLOOD
20.12,6,63.86,5240.259870064968,0.0,0.99,0.0,0.0,0.01,0.0,0.0,1,99,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999995,60.06,1.908302307128E-4,100,0.3599999999999994,DDOS-SYN_FLOOD
20.04,6,65.91,1038.3456990005966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.630703926086E-4,100,0.0,DDOS-SYN_FLOOD
0.0,1,64.0,19818.10621810622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.046844482421875E-5,100,0.0,DDOS-ICMP_FLOOD
7.92,17,96.13,2225.82706248209,0.0,0.0,0.0,0.01,0.04,0.0,0.0,4,0,0,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.83,0.0,0.0,0.13,0.0,1.0,1.0,7984,60,1514,79.84,146.89477578019952,79.84,4.492712020874E-4,100,21578.07515151509,DOS-UDP_FLOOD
0.0,1,64.0,114567.16744059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.749961853027344E-6,100,0.0,DDOS-ICMP_FLOOD
20.2,6,64.0,20807.143565829945,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,4.806995391845703E-5,100,1.9599999999999984,DDOS-SYNONYMOUSIP_FLOOD
19.8,6,63.36,34518.179573697635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.897024154663086E-5,100,0.0,DOS-TCP_FLOOD
8.0,17,64.0,20828.84242935889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16200,162,162,162.0,0.0,162.0,4.801034927368164E-5,100,0.0,DOS-UDP_FLOOD
8.0,17,64.0,40697.69066563167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.4571418762207032E-5,100,0.0,DDOS-UDP_FLOOD
0.24,1,63.76,2306.920259165961,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,92346,60,1514,923.46,582.5368314535996,923.46,4.334902763366E-4,100,339349.1599999995,DDOS-ICMP_FRAGMENTATION
8.0,17,64.0,9790.397049555331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,1.021599769592E-4,100,0.0,MIRAI-UDPPLAIN
8.0,17,64.0,44248.38063086823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.259969711303711E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,24881.67526843448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.019021987915039E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,48970.274372446,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.043008804321289E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,33222.2099009901,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.025054931640625E-5,100,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,25452.41822926149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.9420127868652345E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,20759.77034250644,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.817962646484375E-5,100,0.0,DDOS-PSHACK_FLOOD
20.4,6,64.0,4939.996466639185,0.98,0.02,0.98,0.0,0.0,0.0,0.0,0,2,98,98,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6028,60,74,60.28,1.9698741179080528,60.28,2.024388313293E-4,100,3.880404040404028,DDOS-RSTFINFLOOD
20.0,6,64.0,21976.96620382499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.551172256469726E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.32,17,64.0,8448.933384364362,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6024,60,74,60.24,1.712225794606882,60.24,1.183581352233E-4,100,2.931717171717168,DOS-UDP_FLOOD
0.0,1,64.0,34340.134272146715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9129981994628908E-5,100,0.0,DDOS-ICMP_FLOOD
19.92,6,65.81,5046.93283276779,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.0,0.01,0.0,1.0,1.0,6269,60,174,62.69,16.22860362931987,62.69,1.981401443481E-4,100,263.3675757575741,DOS-TCP_FLOOD
8.0,17,64.0,22118.356800084373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.5211315155029296E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,40701.63998059194,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0,99,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.456903457641601E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,40450.41951972225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.48408317565918E-5,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,16466.331658291456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.073951721191406E-5,100,0.0,DDOS-UDP_FLOOD
19.88,6,64.64,36086.242794459264,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6281,60,341,62.81,28.09999999999997,62.81,2.772092819213867E-5,100,789.6099999999982,DDOS-RSTFINFLOOD
20.0,6,64.0,37078.35926449788,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.696990966796875E-5,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,57471.96492189641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.7409324645996093E-5,100,0.0,DDOS-UDP_FLOOD
19.88,6,63.85,42534.26630159213,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6270,60,330,62.7,26.999999999999886,62.7,2.372980117797852E-5,100,728.9999999999939,DDOS-SYN_FLOOD
20.0,6,64.0,18284.59828240115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.4700374603271486E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
7.92,17,65.91,18021.41445389705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6010,60,70,60.1,1.0,60.1,5.548954010009766E-5,100,1.0000000000000002,DOS-UDP_FLOOD
20.0,6,64.0,39684.96546503926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.519845962524414E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,13636.9086711968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.333993911743164E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.08,47,62.58,6648.44421196126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.98,0.98,57634,60,592,576.34,89.52898294898027,576.34,1.511406898498E-4,100,8015.438787878799,MIRAI-GREETH_FLOOD
0.0,1,64.0,33356.958803881025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.1368732452392576E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,30913.20754716981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.23486328125E-5,100,0.0,DDOS-RSTFINFLOOD
19.8,6,63.36,28986.20594333103,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.449916839599609E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,24575.520009374817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.0700435638427736E-5,100,0.0,DOS-TCP_FLOOD
20.32,6,64.0,19677.710532488854,0.0,0.99,0.0,0.01,0.06,0.0,0.0,6,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17225,60,569,172.25,47.21525498215914,172.25,5.081892013549805E-5,100,2229.280303030303,DDOS-SYN_FLOOD
0.0,1,63.36,9469.66495078118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,1.056098937988E-4,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,18483.62418473471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18200,182,182,182.0,0.0,182.0,5.410194396972656E-5,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,30931.445427728613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.268003463745117E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,31307.78532507278,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.195047378540039E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,28161.031287766888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.551006317138672E-5,100,0.0,DOS-TCP_FLOOD
0.0,1,63.36,25954.85148514852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.872871398925781E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,32615.116640746503,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.59797477722168E-5,100,0.0,DDOS-PSHACK_FLOOD
19.88,6,64.0,26288.335944844875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.80396842956543E-5,100,0.0,DOS-TCP_FLOOD
20.0,6,64.0,33852.33252623083,0.0,0.94,0.06,0.0,0.0,0.0,0.0,0,94,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9540061950683595E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,42625.0406504065,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.346038818359375E-5,100,0.0,DDOS-RSTFINFLOOD
0.0,1,64.0,26566.404864454016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.765106201171875E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,49408.69360348686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.023935317993164E-5,100,0.0,DDOS-TCP_FLOOD
0.0,1,64.0,39460.94646721234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.534151077270508E-5,100,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,26122.96960637768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.828048706054688E-5,100,0.0,DOS-UDP_FLOOD
28.4,6,86.1,49.81843837523369,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1497,66,518,149.7,139.68221870453743,149.7,0.0241544961929321,10,19511.122222222224,BENIGN
20.0,6,64.0,64349.55507824486,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.5549659729003906E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,30479.645374609405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.281831741333008E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,41233.81832481321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.4261474609375E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.52,47,68.46,2927.3069890146703,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1.0,1.0,57639,60,592,576.39,89.25560786501612,576.39,3.416204452514E-4,100,7966.563535353527,MIRAI-GREETH_FLOOD
19.56,6,64.64,7853.61944350822,0.0,0.0,0.0,0.97,0.97,0.0,0.0,97,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,6328,60,230,63.28,23.09142129392941,63.28,1.273393630981E-4,100,533.2137373737369,DDOS-PSHACK_FLOOD
32.0,6,51.4,572.0857657264444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4944,66,1494,494.4,689.7895331186173,494.4,0.0018397808074951,10,475809.6,RECON-PORTSCAN
8.0,17,64.0,46905.65868933125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1529197692871093E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,9513.91371410425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.051211357116E-4,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.04,6,65.91,14522.207603351568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.886005401611328E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,110028.9611752361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.088516235351562E-6,100,0.0,DDOS-TCP_FLOOD
20.04,6,65.91,43289.33842501806,0.99,0.01,0.99,0.0,0.0,0.0,0.0,0,1,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.310037612915039E-5,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,68917.25271114032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.4522075653076173E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,42864.62953500256,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.3338794708251957E-5,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,47148.20143884892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1219253540039062E-5,100,0.0,DDOS-UDP_FLOOD
8.0,17,64.0,36954.220264317184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.7070045471191408E-5,100,0.0,DDOS-UDP_FLOOD
20.16,6,64.64,20059.801999139127,0.0,0.97,0.0,0.01,0.03,0.0,0.0,3,97,0,0,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6234,60,262,62.34,20.34263076061268,62.34,4.98509407043457E-5,100,413.8226262626253,DDOS-SYN_FLOOD
20.0,6,64.0,14583.810848400555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.856918334960938E-5,100,0.0,DOS-TCP_FLOOD
0.0,1,64.0,10722.732385724512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.326934814453123E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,40948.00351459533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5269985198974608E-5,100,0.0,DDOS-TCP_FLOOD
0.0,1,65.91,12591.34820329621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6038,60,98,60.38,3.799999999999992,60.38,7.942914962768554E-5,100,14.43999999999994,DDOS-ICMP_FLOOD
8.0,17,64.0,23584.705353126406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.262924194335938E-5,100,0.0,DDOS-UDP_FLOOD
0.0,1,64.0,14562.544267759184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.868124008178711E-5,100,0.0,DDOS-ICMP_FLOOD
7.68,17,71.64,21345.05852417303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0,1.0,1.0,15832,70,162,158.32,18.11906747215777,158.32,4.684925079345703E-5,100,328.3006060606058,DOS-UDP_FLOOD
20.0,6,64.0,21886.37027760384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.569053649902344E-5,100,0.0,DDOS-TCP_FLOOD
